country,region,population,article_title,revision_id,article_quality
Russia,EASTERN EUROPE,146.9,Gennady Konyakhin,1113703725,Stub
Russia,EASTERN EUROPE,146.9,Valentin Korabelnikov,1243587448,Start
Russia,EASTERN EUROPE,146.9,Andrey Korotkov,1203823318,Start
Russia,EASTERN EUROPE,146.9,Konstantin Kosiakin,1245618968,Stub
Russia,EASTERN EUROPE,146.9,Konstantin Kostin (politician),1224486565,GA
Russia,EASTERN EUROPE,146.9,Pshemakho Kotsev,1250357451,B
Russia,EASTERN EUROPE,146.9,Mikhail Kovalchuk,1175060112,Start
Russia,EASTERN EUROPE,146.9,Sergey Kravtsov (politician),1225897389,GA
Russia,EASTERN EUROPE,146.9,Maxim Ksenzov,1234663795,GA
Russia,EASTERN EUROPE,146.9,Sergei Kukharenko,981865833,Start
Russia,EASTERN EUROPE,146.9,German Kuznetsov,1243509658,Stub
Russia,EASTERN EUROPE,146.9,Mikhail Sergeevich Kuznetsov,1230685711,C
Russia,EASTERN EUROPE,146.9,Vladimir Kvachkov,1232950617,B
Russia,EASTERN EUROPE,146.9,Gennady Lebedev,1158618021,Start
Russia,EASTERN EUROPE,146.9,Igor Levitin,1243504922,GA
Russia,EASTERN EUROPE,146.9,Alexey Limanzo,1232122152,Stub
Russia,EASTERN EUROPE,146.9,Adilgerei Magomedtagirov,1250125510,Start
Russia,EASTERN EUROPE,146.9,Mahammadtaghi Aliyev,1246567550,GA
Russia,EASTERN EUROPE,146.9,Alexander Sergeyevich Makarov,1171644418,C
Russia,EASTERN EUROPE,146.9,Konstantin Malofeev,1245412090,C
Russia,EASTERN EUROPE,146.9,Ahmed Malsagov (politician),1209631339,Start
Russia,EASTERN EUROPE,146.9,Evgeny Markin,1247738446,Start
Russia,EASTERN EUROPE,146.9,Yevgeny Maslov (politician),1187050981,Start
Russia,EASTERN EUROPE,146.9,Aleksandr Matovnikov,1250198315,C
Russia,EASTERN EUROPE,146.9,Vladimir Medvedev (politician),1225813303,Start
Russia,EASTERN EUROPE,146.9,Yevgeny Miller,1248317099,C
Russia,EASTERN EUROPE,146.9,Viktoriya Mitina,1152210619,Stub
Russia,EASTERN EUROPE,146.9,Yuriy Molchanov,1214463635,Start
Russia,EASTERN EUROPE,146.9,Yevgeny Murov,1226607089,Start
Russia,EASTERN EUROPE,146.9,Muslim Khuchiev,1248224290,Start
Russia,EASTERN EUROPE,146.9,Valery Nazarov,1152212711,GA
Russia,EASTERN EUROPE,146.9,"Aleksandr Nikitin (politician, born 1987)",1246754862,Start
Russia,EASTERN EUROPE,146.9,Magomed Omarov (politician),1250567591,Start
Russia,EASTERN EUROPE,146.9,Kongar-ool Ondar,1250832178,Start
Russia,EASTERN EUROPE,146.9,Mikhail Oseevsky,1150110632,Start
Russia,EASTERN EUROPE,146.9,Dmitri Osipov (manager),1248473597,Start
Russia,EASTERN EUROPE,146.9,Mikhail Pakhomov,1080823535,Stub
Russia,EASTERN EUROPE,146.9,Alexey Pleshakov,1158232091,Stub
Russia,EASTERN EUROPE,146.9,Andrey Podavalov,1197255313,Stub
Russia,EASTERN EUROPE,146.9,Konstantin Polezhayev,1243514436,Start
Russia,EASTERN EUROPE,146.9,Anatoly Popov,1220415963,Stub
Russia,EASTERN EUROPE,146.9,Viktor Rashnikov,1225909403,C
Russia,EASTERN EUROPE,146.9,Vladimir Samozhenkov,1194226810,Stub
Russia,EASTERN EUROPE,146.9,Valery Saykin,1232295149,Stub
Russia,EASTERN EUROPE,146.9,Yury Semyonov,1228650556,Stub
Russia,EASTERN EUROPE,146.9,Sergey Ochurdyapov,1230123216,C
Russia,EASTERN EUROPE,146.9,Yevgeny Shaposhnikov,1245834317,C
Russia,EASTERN EUROPE,146.9,Oleg Shishkin (politician),1229916955,Start
Russia,EASTERN EUROPE,146.9,Evgeny Shkolov,1236475217,C
Russia,EASTERN EUROPE,146.9,Alexander Shkurko,1203800155,Stub
Russia,EASTERN EUROPE,146.9,Aleksandr Shlyakhturov,1225906656,Stub
Russia,EASTERN EUROPE,146.9,Sergei Smirnov (intelligence officer),1243511085,Start
Russia,EASTERN EUROPE,146.9,Yevgeny Solntsev,1241052040,C
Russia,EASTERN EUROPE,146.9,Sergei Storchak,1152406729,Start
Russia,EASTERN EUROPE,146.9,Aleksandr Surat,1207744067,Stub
Russia,EASTERN EUROPE,146.9,Konstantin Surikov,1213491122,Start
Russia,EASTERN EUROPE,146.9,Alexander Tarasov,1242552236,GA
Russia,EASTERN EUROPE,146.9,Sergei Tiulpanov,1219968086,Start
Russia,EASTERN EUROPE,146.9,Sergey Tsoy,1216160746,Stub
Russia,EASTERN EUROPE,146.9,Dimitry Vasiliev,1171387268,Start
Russia,EASTERN EUROPE,146.9,Aleksandr Verkhovsky,1232801958,C
Russia,EASTERN EUROPE,146.9,Sergey Verlin,1156541234,Stub
Russia,EASTERN EUROPE,146.9,Lola Voronina,1163661885,Stub
Russia,EASTERN EUROPE,146.9,Stanislav Voskresensky,1250005669,C
Russia,EASTERN EUROPE,146.9,Oleg Vyugin,1206190790,Start
Russia,EASTERN EUROPE,146.9,Vasily Yakemenko,1248915061,C
Russia,EASTERN EUROPE,146.9,Nikolai Yegorov (politician),1180943494,Stub
Russia,EASTERN EUROPE,146.9,Vadim Zagladin,1238081098,Start
Russia,EASTERN EUROPE,146.9,Yury Zaostrovtsev,1246393275,Stub
Russia,EASTERN EUROPE,146.9,Valery Zorkin,1246990507,C
Rwanda,EASTERN AFRICA,14.1,Jacques Bihozagara,1140307476,Start
Rwanda,EASTERN AFRICA,14.1,Fulgence Nsengiyumva,1219242575,Stub
Rwanda,EASTERN AFRICA,14.1,Jean-Marie Vianney Gatabazi,1226804014,Start
Rwanda,EASTERN AFRICA,14.1,Emmanuel Havugimana,1228471757,C
Rwanda,EASTERN AFRICA,14.1,Patrick Karegeya,1245586717,GA
Rwanda,EASTERN AFRICA,14.1,Alexandre Lyambabaje,1170468510,Start
Rwanda,EASTERN AFRICA,14.1,Thomas Nahimana,1235038071,Start
Rwanda,EASTERN AFRICA,14.1,Fatuma Ndangiza,1215115865,GA
Rwanda,EASTERN AFRICA,14.1,François Ngarukiyintwali,1225574614,Stub
Rwanda,EASTERN AFRICA,14.1,Manasseh Nshuti,1235371819,Start
Rwanda,EASTERN AFRICA,14.1,Bernard Ntaganda,1230534850,Stub
Rwanda,EASTERN AFRICA,14.1,Valerie Nyirahabineza,1230744729,C
Rwanda,EASTERN AFRICA,14.1,Dancilla Nyirarugero,1168220939,Start
Rwanda,EASTERN AFRICA,14.1,Tharcisse Renzaho,1103863452,Start
Rwanda,EASTERN AFRICA,14.1,Jean de Dieu Rurangirwa,1183647425,Stub
Rwanda,EASTERN AFRICA,14.1,Protais Zigiranyirazo,1144520217,C
St. Kitts and Nevis,CARIBBEAN,0.1,Robelto Hector,1176972122,Stub
St. Kitts and Nevis,CARIBBEAN,0.1,Eustace John,1214783253,Stub
St. Kitts and Nevis,CARIBBEAN,0.1,Shirley Skerrit-Andrew,1176970119,Stub
St. Lucia,CARIBBEAN,0.2,Hilford Deterville,1239360930,Stub
St. Lucia,CARIBBEAN,0.2,Henry Giraudy,1242478868,Stub
St. Lucia,CARIBBEAN,0.2,Ricky Skerritt,1250318110,Start
St. Vincent and the Grenadines,CARIBBEAN,0.1,Benarva Browne,1176248040,Start
St. Vincent and the Grenadines,CARIBBEAN,0.1,Kenneth John,1177305044,Start
St. Vincent and the Grenadines,CARIBBEAN,0.1,Gertrude Protain,1231988546,C
St. Vincent and the Grenadines,CARIBBEAN,0.1,Alphonso Theodore Roberts,1198974259,Start
El Salvador,CENTRAL AMERICA,6.4,Miguel Álvarez Castro,1225471880,Start
El Salvador,CENTRAL AMERICA,6.4,Mario Antonio Andino,1171961571,Stub
El Salvador,CENTRAL AMERICA,6.4,Antonio Gutiérrez y Ulloa,1232042818,C
El Salvador,CENTRAL AMERICA,6.4,José Ramón Ávalos Navarrete,1207430683,Stub
El Salvador,CENTRAL AMERICA,6.4,José Alejandro de Aycinena,1231096508,Start
El Salvador,CENTRAL AMERICA,6.4,Walter Béneke,1233484385,GA
El Salvador,CENTRAL AMERICA,6.4,Reinaldo Carballo,1245814863,GA
El Salvador,CENTRAL AMERICA,6.4,Fabio Castillo Figueroa,1209426449,Stub
El Salvador,CENTRAL AMERICA,6.4,Ernesto Antonio Claramount Roseville,1232852938,Start
El Salvador,CENTRAL AMERICA,6.4,Héctor Dada Hirezi,1242670109,Stub
El Salvador,CENTRAL AMERICA,6.4,Carmen Elena Figueroa,1182289482,Stub
El Salvador,CENTRAL AMERICA,6.4,Manuel Flores (Salvadoran politician),1239189530,GA
El Salvador,CENTRAL AMERICA,6.4,Hugo Lindo,1236826343,C
El Salvador,CENTRAL AMERICA,6.4,Gustavo López Davidson,1231944840,Start
El Salvador,CENTRAL AMERICA,6.4,Román Mayorga Quirós,1171434505,Stub
El Salvador,CENTRAL AMERICA,6.4,José Antonio Morales Ehrlich,1231944861,Stub
El Salvador,CENTRAL AMERICA,6.4,Claudia Ortiz (El Salvador),1231969782,Start
El Salvador,CENTRAL AMERICA,6.4,Aníbal Portillo,1114960545,Stub
El Salvador,CENTRAL AMERICA,6.4,Eeileen Romero,1231944785,Start
El Salvador,CENTRAL AMERICA,6.4,Rubén Alonso Rosales,1249085177,Start
El Salvador,CENTRAL AMERICA,6.4,José Gregorio Salazar,1229765870,Start
El Salvador,CENTRAL AMERICA,6.4,Javier Simán,1242201651,Start
El Salvador,CENTRAL AMERICA,6.4,Guillermo Ungo,1209426341,Stub
El Salvador,CENTRAL AMERICA,6.4,José Francisco Valiente,1170230028,Stub
El Salvador,CENTRAL AMERICA,6.4,José Arturo Vásquez Machado,1247468718,Start
El Salvador,CENTRAL AMERICA,6.4,Juan Vicente Villacorta,1232029588,Start
El Salvador,CENTRAL AMERICA,6.4,César Yanes Urías,1231944759,Stub
El Salvador,CENTRAL AMERICA,6.4,Xavier Zablah Bukele,1241139820,Start
Samoa,CENTRAL AMERICA,6.4,Sua Rimoni Ah Chong,1244197213,C
Samoa,CENTRAL AMERICA,6.4,Le Mamea Matatumua Ata,1244204310,Start
Samoa,CENTRAL AMERICA,6.4,William Coe (governor),1244368584,Stub
Samoa,CENTRAL AMERICA,6.4,Va'aelua Eti Alesana,1244197543,Start
Samoa,CENTRAL AMERICA,6.4,Lauaki Namulauulu Mamoe,1229475887,C
Samoa,CENTRAL AMERICA,6.4,Tui Manuʻa Elisala,1161001032,C
Samoa,CENTRAL AMERICA,6.4,Toleʻafoa Solomona Toʻailoa,1244203105,Stub
Samoa,CENTRAL AMERICA,6.4,Tamaseu Leni Warren,1244203194,Stub
Saudi Arabia,WESTERN ASIA,36.9,Abdullah bin Faisal Al Saud (1831–1889),1245670134,GA
Saudi Arabia,WESTERN ASIA,36.9,Abdullatif bin Abdulaziz Al-Sheikh,1247311135,Stub
Saudi Arabia,WESTERN ASIA,36.9,Dahham ibn Dawwas,1249476465,Start
Saudi Arabia,WESTERN ASIA,36.9,Faisal bin Turki Al Saud (1785–1865),1245654920,GA
Saudi Arabia,WESTERN ASIA,36.9,Khalid bin Saud Al Saud (1811–1865),1247313877,C
Senegal,WESTERN AFRICA,18.3,Armand-Pierre Angrand,1061043624,Stub
Senegal,WESTERN AFRICA,18.3,Léopold Angrand,1176928408,Stub
Senegal,WESTERN AFRICA,18.3,Alioune Badara Cissé,1199936144,Start
Senegal,WESTERN AFRICA,18.3,Landing Badji,1221300359,Stub
Senegal,WESTERN AFRICA,18.3,Cheikh Abdoul Khadre Cissokho,1226291269,Stub
Senegal,WESTERN AFRICA,18.3,Modou Dia,1093235453,Stub
Senegal,WESTERN AFRICA,18.3,Karamba Diaby,1248936838,C
Senegal,WESTERN AFRICA,18.3,Youssou Diagne,1122757499,Stub
Senegal,WESTERN AFRICA,18.3,Ibrahima Diallo (politician),1177650317,Stub
Senegal,WESTERN AFRICA,18.3,Alioune Diop,1233027724,Start
Senegal,WESTERN AFRICA,18.3,Amadou Mame Diop,1247447514,Start
Senegal,WESTERN AFRICA,18.3,Makhtar Diop,1243625708,C
Senegal,WESTERN AFRICA,18.3,Ngalandou Diouf,1244200749,Start
Senegal,WESTERN AFRICA,18.3,Cheikh Sadibou Fall,1128458376,Start
Senegal,WESTERN AFRICA,18.3,Abbas Gueye,1187261448,Stub
Senegal,WESTERN AFRICA,18.3,Maïmouna Kane,1112938840,Stub
Senegal,WESTERN AFRICA,18.3,Louis Le Gros,1183769164,Stub
Senegal,WESTERN AFRICA,18.3,Amadou-Mahtar M'Bow,1250208947,C
Senegal,WESTERN AFRICA,18.3,Abdoul Aziz Mbaye,1167669897,Start
Senegal,WESTERN AFRICA,18.3,Alioune Badara M'Bengue,1246298766,Stub
Senegal,WESTERN AFRICA,18.3,Penda Mbow,1152886496,Start
Senegal,WESTERN AFRICA,18.3,Mamadou Bamba Ndiaye,1180233069,Stub
Senegal,WESTERN AFRICA,18.3,Marième Ndiaye,1233246343,Stub
Senegal,WESTERN AFRICA,18.3,Ndioro Ndiaye,1229876012,Start
Senegal,WESTERN AFRICA,18.3,Khalilou Sall,1109928120,Stub
Senegal,WESTERN AFRICA,18.3,Alioune Sarr,1131649220,C
Senegal,WESTERN AFRICA,18.3,Assane Seck,1243288959,Stub
Senegal,WESTERN AFRICA,18.3,Léopold Sédar Senghor,1248475218,B
Senegal,WESTERN AFRICA,18.3,Louis Jacques Senghor,1093235015,Stub
Senegal,WESTERN AFRICA,18.3,Fatimata Seye Sylla,1199198709,Start
Senegal,WESTERN AFRICA,18.3,Moustapha Sourang,1229875469,Start
Serbia,SOUTHERN EUROPE,6.6,Branislav Andjelić,1216083276,C
Serbia,SOUTHERN EUROPE,6.6,Dragan Andrić (politician),1215341163,C
Serbia,SOUTHERN EUROPE,6.6,Shqiprim Arifi,1245996635,Start
Serbia,SOUTHERN EUROPE,6.6,Ljiljana Beronja,1215345234,Start
Serbia,SOUTHERN EUROPE,6.6,Sava Bjelanović,1248639747,Start
Serbia,SOUTHERN EUROPE,6.6,Radmilo Bogdanović,1248776436,C
Serbia,SOUTHERN EUROPE,6.6,Adam Bogosavljević,1231411435,Start
Serbia,SOUTHERN EUROPE,6.6,Melko Čingrija,1120771298,Start
Serbia,SOUTHERN EUROPE,6.6,Dragoslav Ćirković,1067963386,Stub
Serbia,SOUTHERN EUROPE,6.6,Jovan Ćirković,1123984236,Start
Serbia,SOUTHERN EUROPE,6.6,Dobrica Ćosić,1244959827,C
Serbia,SOUTHERN EUROPE,6.6,Branislav Crnčević,1216623573,Start
Serbia,SOUTHERN EUROPE,6.6,Jovan Dejanović (politician),1243511775,Stub
Serbia,SOUTHERN EUROPE,6.6,Stojimir Dobrosavljević,1241316637,Stub
Serbia,SOUTHERN EUROPE,6.6,Petar Dobrović,1250714747,Start
Serbia,SOUTHERN EUROPE,6.6,Đura Dokić,1219748435,Start
Serbia,SOUTHERN EUROPE,6.6,Panta Draškić,1241316628,Start
Serbia,SOUTHERN EUROPE,6.6,Danica Drašković,1250515868,GA
Serbia,SOUTHERN EUROPE,6.6,Milorad Drašković,1243519469,Start
Serbia,SOUTHERN EUROPE,6.6,Željko Fajfrić,1226700669,Stub
Serbia,SOUTHERN EUROPE,6.6,Vlada Ilić,1243519452,GA
Serbia,SOUTHERN EUROPE,6.6,Trivo Inđić,1122747074,Start
Serbia,SOUTHERN EUROPE,6.6,Antonije Isaković,1226317296,Stub
Serbia,SOUTHERN EUROPE,6.6,Oliver Ivanović,1250190967,B
Serbia,SOUTHERN EUROPE,6.6,Golub Janić,1179504119,Start
Serbia,SOUTHERN EUROPE,6.6,Dragić Joksimović,1100853216,Stub
Serbia,SOUTHERN EUROPE,6.6,Dragutin Jovanović-Lune,1226933273,Start
Serbia,SOUTHERN EUROPE,6.6,Dragan Jovanović (Yugoslav politician),1110036654,Stub
Serbia,SOUTHERN EUROPE,6.6,Stevan Knićanin,1249043914,C
Serbia,SOUTHERN EUROPE,6.6,Milan Komnenić,1243511522,Start
Serbia,SOUTHERN EUROPE,6.6,Josif Kostić,1207040998,Stub
Serbia,SOUTHERN EUROPE,6.6,Drago Kovačević,1106827460,Start
Serbia,SOUTHERN EUROPE,6.6,Milan Kovačević,1214993232,Start
Serbia,SOUTHERN EUROPE,6.6,Bogoljub Kujundžić,1227405941,Start
Serbia,SOUTHERN EUROPE,6.6,Ognjen Kuzmanović,1165558351,Stub
Serbia,SOUTHERN EUROPE,6.6,Stjepan Mitrov Ljubiša,1240189643,C
Serbia,SOUTHERN EUROPE,6.6,Panta Lunjevica,1249895893,Start
Serbia,SOUTHERN EUROPE,6.6,Čedomir Marjanović,1250992009,Stub
Serbia,SOUTHERN EUROPE,6.6,Svetozar Marković,1250714865,C
Serbia,SOUTHERN EUROPE,6.6,Dobrica Matković,1178306655,Stub
Serbia,SOUTHERN EUROPE,6.6,Bogdan Medaković,1202961657,Start
Serbia,SOUTHERN EUROPE,6.6,Miroslava Milenović,1174745856,Start
Serbia,SOUTHERN EUROPE,6.6,Stevan Milosavljević,1072287796,Start
Serbia,SOUTHERN EUROPE,6.6,Jevrem Nenadović,1233236004,Start
Serbia,SOUTHERN EUROPE,6.6,Radovan Ničić,1099986846,Stub
Serbia,SOUTHERN EUROPE,6.6,Svetozar Pribićević,1244954755,C
Serbia,SOUTHERN EUROPE,6.6,Medo Pucić,1209507523,C
Serbia,SOUTHERN EUROPE,6.6,Zoran Radojičić,1243519591,Start
Serbia,SOUTHERN EUROPE,6.6,Miloš Radosavljević (politician),1216209091,Stub
Serbia,SOUTHERN EUROPE,6.6,Žika Rafajlović,1245830899,Start
Serbia,SOUTHERN EUROPE,6.6,Goran Rakić,1250189215,C
Serbia,SOUTHERN EUROPE,6.6,Dušan Salatić,1152346392,Stub
Serbia,SOUTHERN EUROPE,6.6,Aleksandar Sandić,1233289717,C
Serbia,SOUTHERN EUROPE,6.6,Miloš Savčić,1250921582,FA
Serbia,SOUTHERN EUROPE,6.6,Arsenije Sečujac,1246835742,Start
Serbia,SOUTHERN EUROPE,6.6,Stojan Simić,1222137325,Start
Serbia,SOUTHERN EUROPE,6.6,Milan Smiljanić (priest),1250998675,Start
Serbia,SOUTHERN EUROPE,6.6,Jovica Stanišić,1243519332,GA
Serbia,SOUTHERN EUROPE,6.6,Dragiša Stojadinović,1178306734,C
Serbia,SOUTHERN EUROPE,6.6,"Nikola Stojanović (politician, born 1880)",1208982210,GA
Serbia,SOUTHERN EUROPE,6.6,Savo Štrbac,1222101781,Start
Serbia,SOUTHERN EUROPE,6.6,Ilija Šumenković,1160296340,Start
Serbia,SOUTHERN EUROPE,6.6,Ranko Tajsić,1170120242,Start
Serbia,SOUTHERN EUROPE,6.6,Teodosije Maričević,1232443957,Start
Serbia,SOUTHERN EUROPE,6.6,Mirko Tepavac,1243511560,Stub
Serbia,SOUTHERN EUROPE,6.6,Lazar Tomanović,1243083023,Start
Serbia,SOUTHERN EUROPE,6.6,Miloš Trifunović (politician),1243519233,GA
Serbia,SOUTHERN EUROPE,6.6,Miloš Trivunac,1249536547,Start
Serbia,SOUTHERN EUROPE,6.6,Dimitrije Tucović,1249503722,C
Serbia,SOUTHERN EUROPE,6.6,Milorad Unković,1243519686,Stub
Serbia,SOUTHERN EUROPE,6.6,Jovan Valenta,1147361812,Start
Serbia,SOUTHERN EUROPE,6.6,Aleksandar Vasić (politician),1219518076,Stub
Serbia,SOUTHERN EUROPE,6.6,Dragan Velikić,1241200402,Start
Serbia,SOUTHERN EUROPE,6.6,Đorđe Vojnović,1201926443,Stub
Serbia,SOUTHERN EUROPE,6.6,Milorad Vučelić,1226407894,Start
Serbia,SOUTHERN EUROPE,6.6,Gavro Vučković Krajišnik,1107975991,Start
Serbia,SOUTHERN EUROPE,6.6,Milija Zdravković,1231464971,Stub
Serbia,SOUTHERN EUROPE,6.6,Dušan Zelenbaba,1240611479,Start
Serbia,SOUTHERN EUROPE,6.6,Petar Živković,1244369087,Start
Seychelles,EASTERN AFRICA,0.1,Charles Bastienne,1076671631,Stub
Seychelles,EASTERN AFRICA,0.1,Wallace Cosgrow,1208919956,Stub
Seychelles,EASTERN AFRICA,0.1,Didier Dogley,1236082048,Stub
Seychelles,EASTERN AFRICA,0.1,Errol Fonseka,1235434444,Stub
Seychelles,EASTERN AFRICA,0.1,Joel Morgan,1190556649,Stub
Seychelles,EASTERN AFRICA,0.1,Satya Naidu,1242656872,Start
Sierra Leone,WESTERN AFRICA,8.9,John Amadu Bangura,1242154948,C
Sierra Leone,WESTERN AFRICA,8.9,Arnold Jonathan Bishop-Gooding,1248518628,Start
Sierra Leone,WESTERN AFRICA,8.9,Christopher Okoro Cole,1242261320,Start
Sierra Leone,WESTERN AFRICA,8.9,Moinina Fofana,1150967706,Stub
Sierra Leone,WESTERN AFRICA,8.9,Momoh Gulama,949562875,Start
Sierra Leone,WESTERN AFRICA,8.9,Sheik-Umarr Mikailu Jah,1245194292,C
Sierra Leone,WESTERN AFRICA,8.9,Mohamed Wurie Jalloh,1230927199,Stub
Sierra Leone,WESTERN AFRICA,8.9,Henry M. Joko-Smart,1236239051,Start
Sierra Leone,WESTERN AFRICA,8.9,Yahya Kanu,1229494641,Start
Sierra Leone,WESTERN AFRICA,8.9,Danda Mohamed Kondeh,1229753869,Stub
Sierra Leone,WESTERN AFRICA,8.9,Henry Josiah Lightfoot Boston,1242154971,Start
Sierra Leone,WESTERN AFRICA,8.9,Émile F. Luke,1240785376,Stub
Sierra Leone,WESTERN AFRICA,8.9,Henry O. Macauley,1229932778,Stub
Sierra Leone,WESTERN AFRICA,8.9,Alie Badara Mansaray,1158873914,Stub
Sierra Leone,WESTERN AFRICA,8.9,Mohamed Kamarainba Mansaray,1105894039,C
Sierra Leone,WESTERN AFRICA,8.9,Solomon Musa,1078399680,Start
Sierra Leone,WESTERN AFRICA,8.9,Thomas Peters (revolutionary),1188215384,C
Sierra Leone,WESTERN AFRICA,8.9,Bai Kelfa Sankoh,1163409287,Stub
Sierra Leone,WESTERN AFRICA,8.9,Tinga Seisay,1227392405,C
Sierra Leone,WESTERN AFRICA,8.9,Nancy Steele,1138409597,Start
Sierra Leone,WESTERN AFRICA,8.9,Valentine Strasser,1213633579,C
Sierra Leone,WESTERN AFRICA,8.9,Alpha Timbo,971644466,Start
Singapore,SOUTHEAST ASIA,5.8,Andrew Kuan,1173399298,Start
Singapore,SOUTHEAST ASIA,5.8,Lim Han Hoe,1162078233,C
Singapore,SOUTHEAST ASIA,5.8,Ooi Boon Ewe,1246674872,Start
Singapore,SOUTHEAST ASIA,5.8,Rajabali Jumabhoy,1225577335,C
Slovakia,EASTERN EUROPE,5.4,Tibor Bastrnák,1241436480,Stub
Slovakia,EASTERN EUROPE,5.4,Dagmara Bollová,1247408245,Stub
Slovakia,EASTERN EUROPE,5.4,Karol Dembovský,1176694907,Start
Slovakia,EASTERN EUROPE,5.4,Ľubomír Dolgoš,1207710646,Start
Slovakia,EASTERN EUROPE,5.4,Vladimír Faič,1230180876,Start
Slovakia,EASTERN EUROPE,5.4,Rudolf Filkus,1165978468,Stub
Slovakia,EASTERN EUROPE,5.4,Ján Francisci-Rimavský,1243155672,C
Slovakia,EASTERN EUROPE,5.4,Milan Haborák,1243262444,Start
Slovakia,EASTERN EUROPE,5.4,Ivan Hopta,1172531464,Stub
Slovakia,EASTERN EUROPE,5.4,Jozef Miloslav Hurban,1240752033,C
Slovakia,EASTERN EUROPE,5.4,Antonín Janoušek,1241436446,Start
Slovakia,EASTERN EUROPE,5.4,Dušan Jarjabek,1230180917,Start
Slovakia,EASTERN EUROPE,5.4,Andrea Kalavská,1247404602,Stub
Slovakia,EASTERN EUROPE,5.4,Ján Kollár,1228887791,C
Slovakia,EASTERN EUROPE,5.4,Juraj Košút,1228957061,C
Slovakia,EASTERN EUROPE,5.4,Magda Košútová,1235907399,Stub
Slovakia,EASTERN EUROPE,5.4,Ján Krošlák,1214335127,Start
Slovakia,EASTERN EUROPE,5.4,Ivan Lesay,1224200607,GA
Slovakia,EASTERN EUROPE,5.4,Ivan Lexa,1230180928,Start
Slovakia,EASTERN EUROPE,5.4,Ján Lunter,1105947402,Start
Slovakia,EASTERN EUROPE,5.4,József Nagy (politician),1224768389,Start
Slovakia,EASTERN EUROPE,5.4,Viliam Novotný,1195822277,Stub
Slovakia,EASTERN EUROPE,5.4,Štefan Osuský,1250297617,C
Slovakia,EASTERN EUROPE,5.4,Gabriel Palacka,1230180954,Start
Slovakia,EASTERN EUROPE,5.4,Lucia Plaváková,1247445090,Stub
Slovakia,EASTERN EUROPE,5.4,Jozef Pribilinec,1230117870,C
Slovakia,EASTERN EUROPE,5.4,Ján Richter,1230254036,Start
Slovakia,EASTERN EUROPE,5.4,Tatiana Rosová,1235907524,Stub
Slovakia,EASTERN EUROPE,5.4,Jozef Sivák,1221991531,Stub
Slovakia,EASTERN EUROPE,5.4,Radovan Sloboda (politician),1235513126,Start
Slovakia,EASTERN EUROPE,5.4,Ľudovít Štúr,1245572786,C
Slovakia,EASTERN EUROPE,5.4,Jaroslav Svěchota,1115512326,Start
Slovakia,EASTERN EUROPE,5.4,Ľubomír Vážny,1237144131,Start
Slovenia,SOUTHERN EUROPE,2.1,8th National Assembly of Slovenia,1249160149,C
Slovenia,SOUTHERN EUROPE,2.1,Mark Boris Andrijanič,1198352017,Start
Slovenia,SOUTHERN EUROPE,2.1,Joseph Emanuel Barbo von Waxenstein,1230326241,Start
Slovenia,SOUTHERN EUROPE,2.1,Tatjana Bobnar,1184611030,Start
Slovenia,SOUTHERN EUROPE,2.1,József Borovnyák,1237351064,Stub
Slovenia,SOUTHERN EUROPE,2.1,Klemen Boštjančič,1218026356,Start
Slovenia,SOUTHERN EUROPE,2.1,Uroš Brežan,1232181073,Start
Slovenia,SOUTHERN EUROPE,2.1,Ivan Cankar,1245475637,C
Slovenia,SOUTHERN EUROPE,2.1,Jože P. Damijan,1177335389,GA
Slovenia,SOUTHERN EUROPE,2.1,Lambert Ehrlich,1182674076,GA
Slovenia,SOUTHERN EUROPE,2.1,Josip Ferfolja,1144472397,Start
Slovenia,SOUTHERN EUROPE,2.1,Sanja Ajanović Hovnik,1184611485,Start
Slovenia,SOUTHERN EUROPE,2.1,Johann Nepomuk Hradeczky,1030361090,Start
Slovenia,SOUTHERN EUROPE,2.1,Božidar Jakac,1249350013,C
Slovenia,SOUTHERN EUROPE,2.1,József Klekl (politician),1185528975,Start
Slovenia,SOUTHERN EUROPE,2.1,József Klekl (writer),1230784400,Start
Slovenia,SOUTHERN EUROPE,2.1,Alojz Kovšca,1217863750,Stub
Slovenia,SOUTHERN EUROPE,2.1,Jožef Krajnc,1239252872,Start
Slovenia,SOUTHERN EUROPE,2.1,Ivan Kramberger,1230833935,Start
Slovenia,SOUTHERN EUROPE,2.1,István Kühár,1185528946,Stub
Slovenia,SOUTHERN EUROPE,2.1,Matija Majar,1195006555,Start
Slovenia,SOUTHERN EUROPE,2.1,Andrej Marinc,1249146653,Stub
Slovenia,SOUTHERN EUROPE,2.1,Matej Arčon,1232181251,Start
Slovenia,SOUTHERN EUROPE,2.1,Anton Novačan,1208186784,Start
Slovenia,SOUTHERN EUROPE,2.1,Igor Papič,1240222916,Stub
Slovenia,SOUTHERN EUROPE,2.1,Dominika Švarc Pipan,1231574449,Start
Slovenia,SOUTHERN EUROPE,2.1,Jože Podgoršek,1100530431,Stub
Slovenia,SOUTHERN EUROPE,2.1,Jožica Puhar,1217860670,Stub
Slovenia,SOUTHERN EUROPE,2.1,Dušan Šinigoj,1242440118,Stub
Slovenia,SOUTHERN EUROPE,2.1,Matija Škerbec,1180682572,B
Slovenia,SOUTHERN EUROPE,2.1,Alenka Smerkolj,1172950113,Start
